Suburb/Town Name,LGA,Lat,Lng
Millgrove,Yarra Ranges,-37.7448481,145.6507039
Reefton,Yarra Ranges,-37.6687532,145.8535353
Warburton,Yarra Ranges,-37.7525378,145.6948397
Wesburn,Yarra Ranges,-37.767,145.647
Narre Warren East,Yarra Ranges,-37.961,145.367
Rupanyup,Yarriambiack,-36.6304407,142.6310313
Kewell,Yarriambiack,-36.469398,142.3989371
Murtoa,Yarriambiack,-36.6144503,142.4698649
Brim,Yarriambiack,-36.0337275,142.413818
Minyip,Yarriambiack,-36.4577308,142.5942441
Sheep Hills,Yarriambiack,-36.3399974,142.5275256
Aubrey,Yarriambiack,-36.259206,142.2361379
Cannum,Yarriambiack,-36.2862041,142.222762
Crymelon,Yarriambiack,-36.1542452,142.2686813
Kellalac,Yarriambiack,-36.3911966,142.3763086
Lah,Yarriambiack,-36.1183472,142.3896186
Warracknabeal,Yarriambiack,-36.252755,142.3919552
Beulah,Yarriambiack,-35.938056,142.42
Hopetoun,Yarriambiack,-35.7243809,142.3583441
Yaapeet,Yarriambiack,-35.7064354,142.0228094
Areegra,Yarriambiack,-36.2803801,142.7065456
Woomelang,Yarriambiack,-35.683333,142.666667
Lascelles,Yarriambiack,-35.6072876,142.5809131
Speed,Yarriambiack,-35.3897214,142.4362235
Tempy,Yarriambiack,-35.344444,142.425
Upper Gundowring,Alpine,-36.4916755,147.0710248
Merriang South,Alpine,-36.6077258,146.6683632
Ballyrogan,Ararat,-37.4490043,143.1288947
Denicull Creek,Ararat,-37.3538415,142.966476
Eversley,Ararat,-37.1884876,143.1759819
Langi Logan,Ararat,-37.3716628,142.9334701
Rocky Point,Ararat,-37.3197057,142.824526
Bornes Hill,Ararat,-37.5848686,142.581128
Coghills Creek,Ballarat,-37.381445,143.7546247
Churchill Island,Bass Coast,-38.4991889,145.3378531
Glen Alvie,Bass Coast,-38.5287872,145.6488124
St Clair,Bass Coast,-38.5778035,145.6552581
Torwood,Baw Baw,-38.2624062,145.8746249
Amor,Baw Baw,-37.9393673,146.4104044
Nayook,Baw Baw,-37.9151442,145.9302897
Tanjil Bren,Baw Baw,-37.824722,146.1775
Goomalibee,Benalla,-36.4955067,145.8767117
Lima,Benalla,-36.7500283,145.9504767
Carron,Buloke,-36.2838631,142.7439213
Gil Gil,Buloke,-36.3361978,143.0752857
Jeffcott,Buloke,-36.274215,143.139624
Morton Plains,Buloke,-36.084012,142.8668064
Marlbed,Buloke,-35.8151223,142.8576993
Turriff East,#N/A,-35.4475891,142.5840699
Nine Mile,Buloke,-36.4612141,143.4179432
Woosang,Buloke,-36.3056843,143.4505249
Wooroonook,Buloke,-36.2633328,143.1997051
Yeungroon East,Buloke,-36.3294282,143.4213853
Dumosa,Buloke,-35.9439979,143.2331487
Wycheproof South,Buloke,-36.1381074,143.1797045
Sutton,Buloke,-35.7328577,142.9735633
Nyarrin,Buloke,-35.38806,142.6858801
Terrick Terrick East,Campaspe,-36.06368,144.3389956
Rythdale,Cardinia,-38.15,145.456
Joyces Creek,Central Goldfields,-37.0991451,143.9878151
Mount Cameron,Central Goldfields,-37.20832,143.826114
Adelaide Lead,Central Goldfields,-37.0838207,143.679125
Bromley,Central Goldfields,-36.8857797,143.7891332
Skenes Creek North,Colac-Otway,-38.6957938,143.7206469
Mount Sabine,Colac-Otway,-38.633889,143.742778
Yuulong,Colac-Otway,-38.747013,143.3238806
Chapple Vale,Colac-Otway,-38.6192303,143.2982122
Cundare North,Colac-Otway,-38.1099644,143.558644
Pomborneit East,Corangamite,-38.2907591,143.3889203
Leslie Manor,Corangamite,-38.0685783,143.3423723
Elingamite North,Corangamite,-38.3334069,142.9878141
Jancourt,Corangamite,-38.3686742,143.0942712
Mingay,Corangamite,-37.8355304,143.3254271
Vite Vite,Corangamite,-37.875002,143.1753511
Cobbannah,East Gippsland,-37.705174,147.3162797
Melwood,East Gippsland,-37.7417323,147.5051616
Walpa,East Gippsland,-37.7939691,147.3892119
Waterholes,East Gippsland,-37.6486269,147.719636
Gelantipy,East Gippsland,-37.147539,148.2526703
W Tree,East Gippsland,-37.3217231,148.238042
Yalmy,East Gippsland,-37.4809794,148.281616
Wairewa,East Gippsland,-37.7175268,148.1639603
Brodribb River,East Gippsland,-37.7784742,148.5439613
Tostaree,East Gippsland,-37.7503304,148.189648
Manorina,East Gippsland,-37.6725526,148.7936448
Buldah,East Gippsland,-37.2788614,149.1440045
Noorinbee North,East Gippsland,-37.424735,149.1942574
Gipsy Point,East Gippsland,-37.4835989,149.673809
Maramingo Creek,East Gippsland,-37.4323557,149.6308682
Wallagaraugh,East Gippsland,-37.4355314,149.7151968
Tambo Crossing,East Gippsland,-37.4960033,147.8548453
Doctors Flat,East Gippsland,-37.2996064,147.740283
Tongio,East Gippsland,-37.1875811,147.7253954
Cullen,Gannawarra,28.798569,-97.006634
Mead,Gannawarra,39.8043208,-75.6259192
Mincha West,Gannawarra,-35.8911006,144.1409921
Budgerum East,Gannawarra,-35.7701957,143.6518434
Sandhill Lake,Gannawarra,-35.7385962,143.6894419
Meatian,Gannawarra,-35.5735971,143.3402073
Tahara,Southern Grampians,-37.7397455,141.7209853
Lake Condah,Glenelg,-38.0624522,141.8324645
Drik Drik,Glenelg,-37.9751742,141.3049902
Myamyn,Glenelg,-37.9877659,141.7275765
Winnap,Glenelg,-37.9469933,141.3200604
Lindsay,Glenelg,44.3385775,-78.7440965
Barunah Park,Golden Plains,-38.0223718,143.8556892
Bamganie,Golden Plains,-37.914215,143.9872451
Pitfield,Golden Plains,-37.8299666,143.6146479
Corindhap,Golden Plains,-37.8704673,143.749458
Wilsons Hill,Greater Bendigo,-36.7284144,144.1077024
Barnadown,Greater Bendigo,-36.6558714,144.515303
Swan Bay,Greater Geelong,-38.225833,144.643889
Mooroopna North West,Greater Shepparton,-36.3551321,145.24696
Cosgrove,Greater Shepparton,-36.3573136,145.6210903
Nalinga,Greater Shepparton,-36.4351273,145.7304041
Mollongghip,Hepburn,-37.4697126,144.0507661
Wattle Flat,Moorabool,-37.48539,143.9487179
Dean,Hepburn,-37.4488929,143.9956369
Newlyn North,Hepburn,-37.3926739,144.0031194
Smokeytown,Hepburn,-37.3980354,143.9188132
Elevated Plains,Hepburn,-37.2950318,144.1311117
Lyonville,Hepburn,-37.3918627,144.2628847
Antwerp,Hindmarsh,-36.2838951,142.0251828
Lower Norton,Horsham,-36.8042581,142.0355956
Wartook,Horsham,-37.0546115,142.3436634
Tooan,Horsham,-36.8013265,141.8050723
Cornishtown,Indigo,-36.1030334,146.5609463
Mount Tassie,Latrobe,-38.3886276,146.5618976
Balook,Latrobe,-38.4312045,146.5425534
Eastville,Loddon,-36.8892268,143.9792459
Kingower,Loddon,-36.602269,143.7785224
Berrimal,Loddon,-36.4821643,143.5022376
Mysia,Loddon,-36.2033155,143.7708834
Barraport,Loddon,-36.0307362,143.6965895
Minmindie,Loddon,-36.0297692,143.7462434
Arnold West,Loddon,-36.6848161,143.7816296
Woodstock On Loddon,Loddon,-36.7705999,143.987135
Pompapiel,Loddon,-36.3429072,144.0920889
Durham Ox,Loddon,-36.0928105,143.9361429
Meering West,Loddon,-35.9062046,143.7276218
Lake Eildon,Mansfield,-37.1200442,145.8968867
Woodfield,Mansfield,-37.0772946,145.8113478
Enochs Point,Mansfield,-37.4226009,146.1010594
Mittyack,Mildura,-35.1564547,142.6579563
Merrinee,Mildura,-34.3837902,141.6997043
Carina,Mildura,-35.2141613,141.0951097
Willowmavin,Mitchell,-37.25543,144.8717467
Mundoona,Moira,-36.1748407,145.3565226
Picola West,Moira,-35.9668967,145.0669104
Mywee,Moira,-35.8513318,145.5105258
Youanmite,Moira,-36.1839147,145.6807625
Boweya North,Moira,-36.2159557,146.1265609
Pelluebla,Moira,-36.1998005,146.0037499
Bundalong South,Moira,-36.096111,146.189444
Esmond,Moira,-36.078056,146.181667
Telford,Moira,-36.0926718,145.9295937
Cargerie,Moorabool,-37.8133636,143.9592552
Bolwarrah,Moorabool,-37.5207531,144.0830163
Barkstead,Moorabool,-37.4603542,144.0865809
Merricks,Mornington Peninsula,-38.39,145.089
Vaughan,Mount Alexander,-37.1602076,144.2211029
Muckleford South,Mount Alexander,-37.1047021,144.1178262
Baringhup West,Mount Alexander,-36.9792699,143.9028461
Gower,Mount Alexander,-37.0284764,144.1011245
Nirranda East,Moyne,-38.4825115,142.8580598
Dundonnell,Moyne,-37.989819,142.966989
Crossley,Moyne,-38.3042515,142.321598
Willatook,Moyne,-38.1318966,142.1998589
St Helens,Moyne,-38.241239,142.0602812
Nareeb,Moyne,-37.8235293,142.5404248
Byaduk,Moyne,-37.935171,141.9652923
Maintongoon,Murrindindi,-37.1383147,145.758535
Terip Terip,Murrindindi,-37.0241763,145.5293823
Bulgana,Northern Grampians,-37.1420099,142.997146
Bellellen,Northern Grampians,-37.1263346,142.6824015
Mount Dryden,Northern Grampians,-37.0564124,142.5456629
Tulkara,Northern Grampians,-36.9558572,143.0349787
Wattle Creek,Northern Grampians,-36.9600019,143.123011
Ledcourt,Northern Grampians,-36.9988105,142.5582083
Callawadda,Northern Grampians,-36.8193211,142.8105079
Campbells Bridge,Northern Grampians,-36.9183936,142.7833974
Morrl Morrl,Northern Grampians,-36.8592194,142.9345285
Wallaloo East,Northern Grampians,-36.7864641,142.9066485
Coonooer West,Northern Grampians,-36.4076896,143.2502265
Gre Gre South,Northern Grampians,-36.663093,143.01198
Kooreh,Northern Grampians,-36.6432108,143.4152429
Moolerr,Northern Grampians,-36.6360613,143.1625254
St Arnaud East,Northern Grampians,-36.614622,143.31439
Sutherland,Northern Grampians,40.4564485,-80.1693274
Lamplough,Pyrenees,-37.133333,143.5
Cross Roads,Pyrenees,28.8306165,-97.000959
Main Lead,Pyrenees,-37.383719,143.3744131
Stockyard Hill,Pyrenees,-37.5068227,143.2833857
Shays Flat,Pyrenees,-37.0488452,143.0994844
Frenchmans,Pyrenees,-36.9948297,143.1934791
Homebush,Pyrenees,-37.0198599,143.5456416
Nowhere Creek,Pyrenees,-37.124108,143.2958532
Darlimurla,South Gippsland,-38.4148139,146.2122654
Kardella,South Gippsland,-38.421149,145.8746249
Tarwin,South Gippsland,-38.7377901,145.9087155
Walkerville South,South Gippsland,-38.8611677,145.9978291
Mount Best,South Gippsland,-38.5879921,146.2985284
Toora North,South Gippsland,-38.6183432,146.3488562
Croxton East,Southern Grampians,-37.7916962,142.2104797
Warrayure,Southern Grampians,-37.7038712,142.1889079
Carapook,Southern Grampians,-37.5191978,141.5488547
Brit Brit,Southern Grampians,-37.4123739,141.7416806
Moormbool West,Strathbogie,-36.8382977,144.8610895
Kirwans Bridge,Strathbogie,-36.737345,145.1366924
Kithbrook,Strathbogie,-36.8147407,145.7390855
Molka,Strathbogie,-36.6968268,145.3651672
Pranjip,Strathbogie,-36.7191775,145.3554853
Riggs Creek,Strathbogie,-36.6690989,145.591616
Boho,Strathbogie,-36.6787636,145.7752094
Creek Junction,Strathbogie,-36.818865,145.8138652
Marraweeney,Strathbogie,-36.7602995,145.7474205
Bambra,Surf Coast,-38.3667365,143.9448801
Kunat,Swan Hill,-35.5140079,143.5379778
Towan,Swan Hill,-35.1707576,143.1903815
Bullioh,Towong,-36.1937039,147.3858095
Tallandoon,Towong,-36.3966036,147.2486917
Tallangatta South,Towong,-36.2978255,147.2345798
Koetong,Towong,-36.1425749,147.4503521
Thowgla Valley,Towong,-36.2392066,147.9478634
Burrowye,Towong,-36.0183679,147.5444299
Mount Alfred,Towong,-35.9859729,147.6192928
Pine Mountain,Towong,-36.0183333,147.8261111
Greta West,Wangaratta,-36.5219436,146.2268784
Bobinawarrah,Wangaratta,-36.5119792,146.4782938
Carboor,Wangaratta,-36.6023424,146.5133073
Oxley Flats,Wangaratta,-36.3984929,146.3957459
Rose River,Wangaratta,-36.8352482,146.5795179
Wabonga,Wangaratta,-37.0332642,146.5509974
Whitlands,Wangaratta,-36.7752812,146.3635402
Boorhaman North,Wangaratta,-36.0937184,146.2234366
Bowmans Forest,Wangaratta,-36.4694093,146.6377088
Seacombe,Wellington,-38.1194501,147.4402167
The Heart,Wellington,48.4655904,-123.3079408
Licola North,Wellington,-37.5148998,146.5518033
Tinamba West,Wellington,-37.9329967,146.8497352
Koorool,Wellington,-37.7261751,146.9425856
Llowalong,Wellington,-37.9113511,147.0361627
Calrossie,Wellington,-38.5015718,146.6682205
Tarra Valley,Wellington,-38.4671826,146.5802188
Charam,West Wimmera,-36.9817316,141.512051
Benayeo,West Wimmera,-36.8507348,141.0955096
Lawloit,West Wimmera,-36.4638485,141.4627924
Big Desert,West Wimmera,-35.620921,141.4851939
Castle Creek,Wodonga,-36.1888471,146.8254903
Bangerang,Yarriambiack,-36.1907317,142.5333024
Rosebery,Yarriambiack,-35.8349127,142.4215039
Wallup,Yarriambiack,-36.3605162,142.2450086
Turriff,Yarriambiack,-35.4989434,142.4935234
Kancoona,Alpine,-36.5942273,147.000254
Wonnangatta,Alpine,-37.1382413,146.8156708
Addington,Ballarat,-37.383333,143.683333
Gong Gong,Ballarat,-37.5480729,143.9351234
Lance Creek,Bass Coast,-38.5514088,145.6540438
Tetoora Road,Baw Baw,-38.2786747,145.8885379
Jacob Creek,Baw Baw,-38.0053348,146.4104044
Laen East,Buloke,-36.3981546,142.9022519
Karyrie,Buloke,-35.9702789,142.8416475
Willangie,Buloke,-35.7563129,142.8384183
Glenloth,Buloke,-36.141508,143.3403702
Glenloth East,Buloke,-36.0633484,143.4479313
Teddywaddy West,Buloke,-36.1914693,143.2074942
Pier Milan,Buloke,-35.2373114,142.6920247
Milloo,Campaspe,-36.3389754,144.3870348
Archdale,Central Goldfields,-36.8345009,143.5307957
Balintore,Colac-Otway,-38.2842302,143.5689749
Corunnun,Colac-Otway,-38.2845425,143.4932523
Cundare,Colac-Otway,-38.1345044,143.5943454
Taroon,Corangamite,-38.3237196,142.8664846
Bullaharre,Corangamite,-38.347841,143.137301
Murrindal,East Gippsland,-37.3987231,148.2152799
Wulgulmerang,East Gippsland,-37.0087952,148.2747684
Waygara,East Gippsland,-37.750452,148.3186102
Tonghi Creek,East Gippsland,-37.5619138,149.0618209
Tittybong,Gannawarra,-35.7527007,143.3634186
Appin,Gannawarra,-35.8847165,143.8522489
Fairley,Gannawarra,-35.685656,143.7967605
Lake Meran,Gannawarra,-35.871045,143.8111838
Tahara West,Glenelg,-37.7201563,141.6221944
Marionvale,Greater Shepparton,-36.2582022,145.5525484
Dookie College,Greater Shepparton,-36.3774292,145.6835418
Rocklyn,Hepburn,-37.4258647,144.0296538
Leonards Hill,Hepburn,-37.4203807,144.1203075
Jumbuk,Latrobe,-38.3747997,146.4051598
Fentons Creek,Loddon,-36.5562359,143.5647819
Wedderburn Junction,Loddon,-36.435249,143.6891367
Terrappee,Loddon,-36.1575077,143.5747227
Leaghur,Loddon,-35.9833393,143.7948997
Gladfield,Loddon,-36.082739,143.9427543
Sylvaterre,Loddon,-36.0873022,144.2380732
Terrick Terrick,Loddon,-36.0831717,144.2849737
Howqua Hills,Mansfield,-37.1921242,146.3262019
Lindsay Point,Mildura,-34.1,141.017
Yarrawonga South,Moira,-36.0897829,146.0481851
Bullarto South,Moorabool,-37.4233362,144.2187155
Framlingham East,Moyne,-38.1995625,142.7004558
The Cove,Moyne,-38.4867398,142.6974476
Warrong,Moyne,-38.1836014,142.310129
Codrington,Moyne,-38.2561037,141.9397094
Greens Creek,Northern Grampians,-36.9914497,142.8844298
Wallaloo,Northern Grampians,-36.7549828,142.8215559
Zumsteins,Northern Grampians,-37.1187871,142.3842357
Avon Plains,Northern Grampians,-36.5508207,142.9246631
Cope Cope,Northern Grampians,-36.4595313,142.964233
Mount Emu,Pyrenees,-37.6045017,143.4368657
Nerring,Pyrenees,-37.4979997,143.4459973
Glenlogie,Pyrenees,-37.2351516,143.2830487
Gunyah,South Gippsland,-38.5256055,146.2551168
Gritjurk,Southern Grampians,-37.5726915,141.7859374
Kelvin View,Strathbogie,-36.8213209,145.6682696
Earlston,Strathbogie,-36.5370029,145.6918687
Pennyroyal,Surf Coast,-38.443056,143.876111
Cocamba,Swan Hill,-35.1169363,142.8945483
Gerahmin,Swan Hill,-35.1725068,142.7997774
Turoar,Swan Hill,-35.1546104,143.1350595
Fish Point,Swan Hill,-35.4312527,143.7061484
Goschen,Swan Hill,-35.4728269,143.45621
Nowie,Swan Hill,-35.369287,143.2714994
Narrung,Swan Hill,-34.790356,143.2365866
Berringama,Towong,-36.2164826,147.6541763
Tallangatta East,Towong,-36.2023799,147.304922
Whorouly South,Wangaratta,-36.5695356,146.6037123
Glenfalloch,Wellington,-37.6691937,146.6472521
Wongungarra,Wellington,-37.3441991,147.1527984
Kadnook,West Wimmera,-37.2022733,141.347999
Karnak,West Wimmera,-36.8387468,141.5067129
Fernshaw,Yarra Ranges,-37.616115,145.6383617
Lubeck,Yarriambiack,-36.78179,142.51819
Willenabrina,Yarriambiack,-36.0176226,142.2097632
Bogong,Alpine,-36.8025742,147.2241735
Falls Creek,Alpine,-36.8658814,147.2869802
Hotham Heights,Alpine,-36.9940351,147.1520733
Bayindeen,Ararat,-37.3087622,143.1583326
Yalla-Y-Poora,Ararat,-37.5305453,143.1265473
Willaura North,Ararat,-37.3658006,142.7720207
Aberfeldy,Baw Baw,-37.7206048,146.3885869
Jericho,Baw Baw,-37.6662128,146.22889
Tarnook,Benalla,-36.5440788,145.8737829
Curyo,Buloke,-35.8092938,142.7648698
Nareewillock,Buloke,-36.1840109,143.4206435
Yeungroon,Buloke,-36.3796429,143.2924834
Thalia,Buloke,-36.0917817,143.1322198
Timor West,Central Goldfields,-36.9642713,143.6698303
Wyelangta,Colac-Otway,-38.700637,143.416593
Eurack,Colac-Otway,-38.151946,143.7260694
Elingamite,Corangamite,-38.3730317,143.0274236
Wulgulmerang East,East Gippsland,-37.0982656,148.2544511
Wangarabell,East Gippsland,-37.3898326,149.511036
Corndale,Glenelg,-37.5462099,141.3122901
Glengower,Hepburn,-37.2201326,143.9028461
Telangatuk East,Horsham,-37.1005419,141.9662845
McIntyre,Loddon,48.4235046,-123.5321399
Yarraberb,Loddon,-36.6048366,144.0383058
Kurraca West,Loddon,-36.5202438,143.5598436
Lake Marmal,Loddon,-36.0761482,143.5395558
Linga,Mildura,-35.1696885,141.6967912
Waggarandall,Moira,-36.251944,145.800556
Almonds,Moira,-36.2442306,146.0560088
Irishtown,Mount Alexander,-37.15,144.233333
Bradford,Mount Alexander,-36.9292943,144.0883677
Tarrone,Moyne,-38.2718851,142.2028458
Gerrigerrup,Moyne,-37.9906017,142.2154135
Marnoo West,Northern Grampians,-36.7119768,142.8041478
Moyreisk,Northern Grampians,-36.866642,143.338326
Rich Avon West,Northern Grampians,-36.5021331,142.8074951
Warrenmang,Pyrenees,-37.0322669,143.3014138
Fairbank,South Gippsland,-38.4078396,145.919154
Wooreen,South Gippsland,-38.4022721,146.0378819
Buckley Swamp,Southern Grampians,-37.8582975,142.0834692
Cherrypool,Southern Grampians,-37.1332658,142.1673332
Boonah,Surf Coast,-38.4220465,143.960275
Tom Groggin,Towong,-36.5955377,148.0805353
Towong Upper,Towong,-36.2049032,148.0291763
Cheshunt South,Wangaratta,-36.921498,146.4220082
Tamboritha,Wellington,-37.4334758,146.7101069
Crooked River,Wellington,-37.3140719,147.1018714
Moornapa,Wellington,-37.6279869,147.2025646
Nurcoung,West Wimmera,-36.6770462,141.6419409
Bungeet West,Benalla,-36.3602582,146.0135026
Massey,Buloke,-36.2332465,142.8954072
Jil Jil,Buloke,-35.8218762,142.976087
Kalpienung,Buloke,-35.8374233,143.2631343
Whoorel,Colac-Otway,-38.3695991,143.8313244
Timboon West,Corangamite,-38.5501291,142.928105
Bradvale,Corangamite,-37.7902778,143.3127046
Nurran,East Gippsland,-37.396581,148.5912894
Hinnomunjie,East Gippsland,-37.0180032,147.6490239
Cannie,Gannawarra,-35.7545959,143.4441754
Warrock,Glenelg,-37.4402645,141.3289955
Tahara Bridge,Glenelg,-37.7068095,141.6264119
Gowangardie,Greater Shepparton,-36.4962518,145.7271278
Kooroocheang,Hepburn,-37.2916777,144.0228493
Tarranyurk,Hindmarsh,-36.2127522,142.0340184
Lorquon,Hindmarsh,-36.1522698,141.7587967
Gowar East,Loddon,-36.5715571,143.3801482
Barraport West,Loddon,-36.0175961,143.5344625
Delatite,Mansfield,-37.1400757,146.1648024
Murray-Sunset,Mildura,-35.0396448,141.7199585
Yabba South,Moira,-36.2824397,145.6950058
Colbrook,Moorabool,-37.5312432,144.2154229
Warrabkook,Moyne,-37.9850408,142.0317312
Dalyenong,Northern Grampians,-36.8213719,143.4141474
Gre Gre,Northern Grampians,-36.664558,143.1494741
Boolarong,South Gippsland,-38.5813154,146.2387806
Karabeal,Southern Grampians,-37.5872103,142.2333099
Moglonemby,Strathbogie,-36.6901911,145.5597255
Swan Hill West,Swan Hill,-35.3784905,143.4409182
Bungil,Towong,-36.0473064,147.342353
Old Tallangatta,Towong,-36.202359,147.2493974
Boolite,Yarriambiack,-36.3422079,142.6663706
Stavely,Ararat,-37.6528076,142.636565
Chapel Flat,Ballarat,-37.4779898,143.8946145
Toombon,Baw Baw,-37.721192,146.4393167
Corack East,Buloke,-36.1676174,143.1091543
Caralulup,Central Goldfields,-37.1966231,143.638027
Dreeite South,Colac-Otway,-38.1980372,143.482441
Barunah Plains,Colac-Otway,-38.0262896,143.8030749
Waarre,Corangamite,-38.5769405,143.0405196
Bete Bolong North,East Gippsland,-37.5892422,148.290893
Simpsons Creek,East Gippsland,-37.7450776,148.3523807
Glen Valley,East Gippsland,-36.8805567,147.4694437
Macorna North,Gannawarra,-35.8582737,144.1069684
Brimboal,Glenelg,-37.3764603,141.3924197
Tarilta,Hepburn,-37.1863125,144.188367
Richmond Plains,Loddon,-36.3866606,143.5331803
Mokepilly,Northern Grampians,-37.0975476,142.6229598
Chute,Pyrenees,-37.3385903,143.3868959
Mount Napier,Southern Grampians,-37.8933333,142.0580556
Koonda,Strathbogie,-36.495663,145.7446421
Flamingo Beach,Wellington,-38.270311,147.3129258
Boxwood,Benalla,-36.308272,145.7884151
Wattle Hill,Corangamite,-38.7551203,143.2514948
Double Bridges,East Gippsland,-37.6278133,147.8483965
Glen Wills,East Gippsland,-36.8368292,147.4971151
Muntham,Glenelg,-37.5925202,141.5409665
Boomahnoomoonah,Moira,-36.1379842,146.0803668
Germania,Northern Grampians,-36.9857678,142.7774953
Swanwater,Northern Grampians,-36.53101,143.086542
Rich Avon East,Northern Grampians,-36.4799327,142.9184342
Chinangin,Swan Hill,-35.5235843,143.1831744
Coral Bank,Alpine,-36.6134912,147.1036831
Rich Avon,Buloke,-36.4449884,142.9077278
Watchem West,Buloke,-36.2008239,142.7700132
Butchers Ridge,East Gippsland,-37.2471181,148.2507284
Ensay North,East Gippsland,-37.323719,147.837458
Bael Bael,Gannawarra,-35.7156502,143.7509641
Willowvale,Golden Plains,-37.8741173,143.4591343
Little Desert,Hindmarsh,-36.5025841,141.7612263
Woolshed Flat,Loddon,-36.3116753,143.6781281
Sidonia,Macedon Ranges,-37.1538327,144.5497737
Winjallok,Northern Grampians,-36.8096038,143.1897372
Lake Wongan,Pyrenees,-37.57943,143.1504998
Morgiana,Southern Grampians,-37.7294806,141.8367558
Yatchaw,Southern Grampians,-37.8070791,142.1320945
Tarrenlea,Southern Grampians,-37.6643118,141.734498
Pigeon Ponds,Southern Grampians,-37.2947285,141.6699251
Upton Hill,Strathbogie,-36.887251,145.4094413
Birchip West,Buloke,-36.0436803,142.8076291
Albacutya,Hindmarsh,-35.7395619,141.9661831
Swanwater West,Northern Grampians,-36.5358402,142.9935811
Winnambool,Swan Hill,-34.9605247,142.7675567
Powers Creek,West Wimmera,-37.1928008,141.2930006
Vite Vite North,Corangamite,-37.7710239,143.1988637
Tabberabbera,East Gippsland,-37.5480156,147.4014224
Clover Flat,Southern Grampians,-37.5999098,141.5527992
Tarrayoukyan,Southern Grampians,-37.2946289,141.6151117
Miowera,Wellington,-37.480031,147.1525929
